File	longest	second_longest	completeness
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_045pct_9/longreads/medaka_consensus/consensus.fasta	3098837	1047041	1.000332006113159
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_10/longreads/medaka_consensus/consensus.fasta	3098933	1046905	1.0003223547726603
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_1/longreads/medaka_consensus/consensus.fasta	3098672	1046891	1.000256001806731
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_2/longreads/medaka_consensus/consensus.fasta	3098472	1046893	1.0002082276712618
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_3/longreads/medaka_consensus/consensus.fasta	3098690	1046913	1.0002656531472298
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_4/longreads/medaka_consensus/consensus.fasta	3098471	1046901	1.0002099166558491
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_5/longreads/medaka_consensus/consensus.fasta	3098500	1046890	1.0002142597590735
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_6/longreads/medaka_consensus/consensus.fasta	3098633	1047080	1.0002921943336014
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_7/longreads/medaka_consensus/consensus.fasta	3098840	1046899	1.0002984677049258
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_8/longreads/medaka_consensus/consensus.fasta	3098494	1047178	1.00028230170959
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_050pct_9/longreads/medaka_consensus/consensus.fasta	3098824	1046894	1.000293400751164
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_10/longreads/medaka_consensus/consensus.fasta	3098456	1046885	1.0002024368669626
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_1/longreads/medaka_consensus/consensus.fasta	3098645	1047138	1.0003090841794744
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_2/longreads/medaka_consensus/consensus.fasta	3098453	1046881	1.0002007478823753
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_3/longreads/medaka_consensus/consensus.fasta	3098443	1046906	1.0002043671350622
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_4/longreads/medaka_consensus/consensus.fasta	3098434	1046882	1.0001964047791507
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_5/longreads/medaka_consensus/consensus.fasta	3098659	1046891	1.000252865121069
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_6/longreads/medaka_consensus/consensus.fasta	3098440	1046906	1.000203643284525
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_7/longreads/medaka_consensus/consensus.fasta	3098632	1046884	1.000244661481645
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_8/longreads/medaka_consensus/consensus.fasta	3098430	1046876	1.0001939919440261
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_060pct_9/longreads/medaka_consensus/consensus.fasta	3098431	1047103	1.0002490045848693
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_10/longreads/medaka_consensus/consensus.fasta	3098655	1046883	1.000249969718919
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_1/longreads/medaka_consensus/consensus.fasta	3098644	1046880	1.0002465917497445
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_2/longreads/medaka_consensus/consensus.fasta	3098442	1046876	1.0001968873461757
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_3/longreads/medaka_consensus/consensus.fasta	3098799	1046861	1.0002794063074405
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_4/longreads/medaka_consensus/consensus.fasta	3098412	1046887	1.0001923029594388
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_5/longreads/medaka_consensus/consensus.fasta	3098441	1046873	1.000195922212126
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_6/longreads/medaka_consensus/consensus.fasta	3098609	1047079	1.0002861622457897
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_7/longreads/medaka_consensus/consensus.fasta	3098398	1046880	1.000187236005677
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_8/longreads/medaka_consensus/consensus.fasta	3098401	1046890	1.000190372691339
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_070pct_9/longreads/medaka_consensus/consensus.fasta	3098414	1046877	1.000190372691339
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_10/longreads/medaka_consensus/consensus.fasta	3098397	1046869	1.0001843406035273
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_1/longreads/medaka_consensus/consensus.fasta	3098360	1046871	1.0001758956805908
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_2/longreads/medaka_consensus/consensus.fasta	3098414	1046858	1.0001857883046021
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_3/longreads/medaka_consensus/consensus.fasta	3098397	1046869	1.0001843406035273
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_4/longreads/medaka_consensus/consensus.fasta	3098372	1046857	1.0001754131135658
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_5/longreads/medaka_consensus/consensus.fasta	3098381	1046890	1.0001855470210896
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_6/longreads/medaka_consensus/consensus.fasta	3098403	1046875	1.000187236005677
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_7/longreads/medaka_consensus/consensus.fasta	3098565	1046869	1.0002248762336223
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_8/longreads/medaka_consensus/consensus.fasta	3098603	1046872	1.0002347688576336
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_080pct_9/longreads/medaka_consensus/consensus.fasta	3098623	1046867	1.0002383881103205
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_10/longreads/medaka_consensus/consensus.fasta	3098377	1046856	1.0001763782476158
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_1/longreads/medaka_consensus/consensus.fasta	3098374	1046849	1.000173965412491
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_2/longreads/medaka_consensus/consensus.fasta	3098560	1046866	1.0002229459655225
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_3/longreads/medaka_consensus/consensus.fasta	3098951	1046875	1.0003194593705107
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_4/longreads/medaka_consensus/consensus.fasta	3098385	1046868	1.0001812039178652
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_5/longreads/medaka_consensus/consensus.fasta	3098588	1046865	1.0002294606203592
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_6/longreads/medaka_consensus/consensus.fasta	3098564	1046884	1.000228254202797
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_7/longreads/medaka_consensus/consensus.fasta	3098372	1046865	1.0001773433816656
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_8/longreads/medaka_consensus/consensus.fasta	3098608	1046873	1.0002362165587084
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_090pct_9/longreads/medaka_consensus/consensus.fasta	3098490	1046869	1.000206779970187
../vibrio_nf/results_newdownsamples_rebasecall_multi_Iso02507/samples/Iso02507_100pct_1/longreads/medaka_consensus/consensus.fasta	3098369	1046864	1.0001763782476158
